,stepNo,text,useStove,leavable,duration,start,end
0,0.0,大根6cm(25,False,False,0.0,4.0,5.0
1,1.0,千切りにする,False,False,0.0,6.0,7.5
2,2.0,小さじ1,False,False,0.0,8.5,9.5
3,3.0,揉み込む,False,False,0.0,11.0,12.0
4,4.0,0分お,False,False,0.0,13.0,13.0
5,5.0,TO牙,False,False,0.0,13.5,14.0
6,6.0,大葉2枚,False,False,0.0,15.5,16.0
7,7.0,千切りにする,False,False,0.0,17.0,21.0
8,8.0,明太子112本,False,False,0.0,25.0,25.5
9,9.0,中身を取り出す,False,False,0.0,27.0,28.5
10,10.0,酢小さじ1/2,False,False,0.0,30.0,31.5
11,11.0,1塩少々,False,False,0.0,33.0,33.5
12,12.0,塩少々,False,False,0.0,34.0,34.0
13,13.0,1.しょう小さじ1/2,False,False,0.0,35.0,36.5
14,14.0,マヨーズ大さじ,False,False,0.0,37.5,39.0
15,15.0,混ぜる,False,False,0.0,40.0,41.5
16,16.0,明太子도加える,False,False,0.0,42.5,43.5
17,17.0,1.混ぜる,False,False,0.0,44.5,46.0
18,18.0,水気をしぼった大根を加える,False,False,0.0,47.5,48.5
19,19.0,1.混ぜる,False,False,0.0,49.5,51.0
20,20.0,刻みのりと大葉を,False,False,0.0,52.0,52.0
