,stepNo,text,useStove,leavable,duration,start,end
0,0.0,かぼちゃ-T/4個(300g),False,False,0.0,4.0,5.5
1,1.0,ふんわりとラップをする,False,False,0.0,6.0,8.0
2,2.0,600Wのレンジで3-49,False,False,0.0,9.5,10.5
3,3.0,2cmの角切りにする,False,False,0.0,12.0,18.5
4,4.0,ボウルにかぼちゃを入れる,False,False,0.0,19.0,20.5
5,5.0,シナモン小さじ1,False,False,0.0,21.5,23.0
6,6.0,混ぜる,False,False,0.0,23.5,27.0
7,7.0,|1009(常温),False,False,0.0,33.5,35.0
8,8.0,砂糖80g,False,False,0.0,36.0,37.0
9,9.0,混ぜる,False,False,0.0,38.0,41.0
10,10.0,溶き卵を5回に分けて加える,False,False,0.0,42.0,44.5
11,11.0,その都度混ぜる,False,False,0.0,45.5,47.5
12,12.0,カ00g,False,False,0.0,48.5,48.5
13,13.0,100g,False,False,0.0,50.0,50.0
14,14.0,れる,False,False,0.0,53.0,53.0
15,15.0,ふる入れる,False,False,0.0,53.5,53.5
16,16.0,れる,False,False,0.0,54.0,54.0
17,17.0,1ふるい入れる,False,False,0.0,54.5,54.5
18,18.0,混ぜる,False,False,0.0,55.5,57.5
19,19.0,1かぼちゃをえる,False,False,0.0,58.5,60.0
20,20.0,混ぜる,False,False,0.0,61.0,63.0
21,21.0,クッキングシートを敷いた型に生地を入れる,False,False,0.0,63.5,66.0
22,22.0,天板におく,False,False,0.0,69.5,71.5
23,23.0,170℃に予熱したオーブンで40-50分,False,False,50.0,74.0,74.5
