,stepNo,text,useStove,leavable,duration,start,end
0,0.0,大根1/3本(500g),False,False,0.0,3.5,4.5
1,1.0,千切りにする,False,False,0.0,5.5,8.0
2,2.0,1水に3分ほどさらす,False,False,3.0,9.0,10.0
3,3.0,水気を,False,False,0.0,11.0,11.5
4,4.0,水気を切る,False,False,0.0,12.0,12.0
5,5.0,パクチー112袋,False,False,0.0,13.5,14.5
6,6.0,食べやすい大きさに切る,False,False,0.0,15.5,17.5
7,7.0,ドレッシングコチュジャン小さじ1,False,False,0.0,18.5,20.5
8,8.0,1ドレッシング,False,False,0.0,21.0,21.0
9,9.0,ドレッシングナンプラー大さじT,False,False,0.0,21.5,23.0
10,10.0,大根を入れる,False,False,0.0,36.0,39.0
11,11.0,あざ0水煮缶1缶(,False,False,0.0,40.0,41.0
12,12.0,パクチーを加える,False,False,0.0,42.5,43.5
13,13.0,ドレッシングを入れる,False,False,0.0,44.5,46.5
14,14.0,混ぜ合わせる,False,False,0.0,48.0,51.0
