,stepNo,text,useStove,leavable,duration,start,end
0,0.0,クリーミー感UP!かやカルボナ,False,False,0.0,3.5,3.5
1,1.0,かぼちゃ150g,False,False,0.0,4.5,5.5
2,2.0,食べやすい天きさに切,False,False,0.0,6.5,9.0
3,3.0,玉ねぎ112個,False,False,0.0,10.0,11.0
4,4.0,薄切りにする,False,False,0.0,12.0,14.5
5,5.0,ベーコン2枚,False,False,0.0,16.0,16.5
6,6.0,千切りにする,False,False,0.0,18.0,20.5
7,7.0,塩(分量外)適量,False,False,0.0,21.5,23.0
8,8.0,スパゲティ200g,False,False,0.0,24.0,25.0
9,9.0,記時間通りにゆでる,False,False,0.0,26.5,28.0
10,10.0,袋の表記時間通りにゆでる,False,False,0.0,28.5,28.5
11,11.0,記時間通りにゆでる,False,False,0.0,29.0,29.0
12,12.0,表記時間通りにゆでる,False,False,0.0,29.5,30.0
13,13.0,水気を切る,False,False,0.0,30.5,31.0
14,14.0,ソース,False,False,0.0,32.0,32.0
15,15.0,ソース1個,False,False,0.0,32.5,34.5
16,16.0,ソース,False,False,0.0,35.0,35.0
17,17.0,ソース溶きほぐす,False,False,0.0,35.5,37.5
18,18.0,ソース,False,False,0.0,38.0,38.5
19,19.0,ソース牛150cc,False,False,0.0,39.0,41.0
20,20.0,ソース,False,False,0.0,41.5,41.5
21,21.0,ソースコジソメ小さじ1,False,False,0.0,42.0,43.5
22,22.0,ソース,False,False,0.0,44.0,44.0
23,23.0,ソース小さじ1/3,False,False,0.0,44.5,46.0
24,24.0,ソース,False,False,0.0,46.5,46.5
25,25.0,ソースこしょう適量,False,False,0.0,47.0,48.0
26,26.0,ソース,False,False,0.0,48.5,49.0
27,27.0,ソース粉チーズ小さじ2,False,False,0.0,49.5,50.5
28,28.0,ソース,False,False,0.0,51.0,51.5
29,29.0,ソース混ぜ合わせる,False,False,0.0,52.0,54.0
30,30.0,ソース,False,False,0.0,54.5,54.5
31,31.0,パター10g,False,False,0.0,55.5,56.5
32,32.0,切った具材を入れる,False,False,0.0,58.0,59.5
33,33.0,かぼちゃが柔らかくなるまで中火で炒める,False,False,0.0,60.5,63.0
34,34.0,スパゲティを加える,False,False,0.0,64.0,66.0
35,35.0,全体に油をなじませる,False,False,0.0,67.0,69.5
36,36.0,ソースを加える,False,False,0.0,70.5,72.5
37,37.0,さっと混ぜ合わせる,False,False,0.0,73.5,76.0
38,38.0,盛り付けて完成!,False,False,0.0,77.5,79.5
