,stepNo,text,useStove,leavable,duration,start,end
0,0.0,まったり濃厚》焼き安,False,False,0.0,4.0,4.5
1,1.0,安納芋2本(250gx2本),False,False,0.0,6.5,7.0
2,2.0,両端を切り落とす,False,False,0.0,8.0,10.5
3,3.0,洗う,False,False,0.0,13.0,13.5
4,4.0,Hしたまほ▲ア),False,False,0.0,18.0,18.5
5,5.0,濡れたままアルミit(IME包む,False,False,0.0,19.0,19.5
6,6.0,250℃に予熱した,False,False,0.0,22.0,22.0
7,7.0,キャラメルナッツソース,False,False,0.0,23.5,23.5
8,8.0,ャラメルナッツソース,False,False,0.0,31.5,31.5
9,9.0,ラメルナッツソース,False,False,0.0,36.5,36.5
10,10.0,キャラメルナッツソース天きじ2,False,False,0.0,37.0,38.0
11,11.0,アイスをのせる,False,False,0.0,42.5,43.5
12,12.0,キャラメルナッツソースをかけて完成!,False,False,0.0,44.5,45.5
