,stepNo,text,useStove,leavable,duration,start,end
0,0.0,枚,False,False,0.0,3.5,4.5
1,1.0,細切りにする,False,False,0.0,5.5,7.5
2,2.0,じゃがいも2個(300g),False,False,0.0,8.5,9.0
3,3.0,8等分に切,False,False,0.0,10.0,11.0
4,4.0,耐熱容器に入れるT-,False,False,0.0,12.5,13.5
5,5.0,UESラップをする,False,False,0.0,14.5,15.0
6,6.0,600Wのレンジで4分,False,False,4.0,16.0,17.5
7,7.0,形が残る程度にフォークでつぶす!,False,False,0.0,19.5,19.5
8,8.0,塩こよう々少,False,False,0.0,22.0,23.5
9,9.0,味をととのえる,False,False,0.0,24.5,26.0
10,10.0,バタ10g,False,False,0.0,27.0,30.5
11,11.0,1/2缶(85g),False,False,0.0,32.5,33.5
12,12.0,しんなりするチで火で炒める,False,False,0.0,36.5,37.0
13,13.0,30g,False,False,0.0,38.0,39.0
14,14.0,よく混ぜる,False,False,0.0,42.0,45.0
15,15.0,回に分けて加,False,False,0.0,45.5,53.5
16,16.0,パン粉大さじ3,False,False,0.0,54.0,57.5
17,17.0,じゃがいもを入れる,False,False,0.0,58.5,59.5
18,18.0,クリームソースを加える,False,False,0.0,60.5,61.5
19,19.0,パン粉をかけて完成!,False,False,0.0,63.5,64.0
