,stepNo,text,useStove,leavable,duration,start,end
0,0.0,クリーム卵黄2個,False,False,0.0,3.5,5.0
1,1.0,クリーム薄力粉20g,False,False,0.0,5.5,7.5
2,2.0,クリームグラニュー糖50,False,False,0.0,8.0,9.0
3,3.0,クリーム,False,False,0.0,9.5,12.0
4,4.0,クリーム半量を入れて混ぜる,False,False,0.0,12.5,14.5
5,5.0,クリーム,False,False,0.0,15.0,15.0
6,6.0,クリーム残りの牛乳を入れる,False,False,0.0,15.5,15.5
7,7.0,クリーム,False,False,0.0,17.5,17.5
8,8.0,クリーム混ぜる,False,False,0.0,18.0,20.5
9,9.0,クリームふんわりとラップをする,False,False,0.0,21.0,23.0
10,10.0,クリーム,False,False,0.0,23.5,23.5
11,11.0,クリーム600Wのレンジで2分,False,False,2.0,24.0,25.5
12,12.0,クリーム,False,False,0.0,26.0,27.5
13,13.0,クリームよく混ぜる,False,False,0.0,28.0,30.0
14,14.0,クリーム,False,False,0.0,30.5,30.5
15,15.0,クリームふんわりとラップをする,False,False,0.0,31.0,32.5
16,16.0,クリーム,False,False,0.0,33.0,33.5
17,17.0,クリーム600Wのレンジで2分,False,False,2.0,34.0,35.5
18,18.0,クリーム,False,False,0.0,36.0,37.0
19,19.0,クリームよく混ぜる,False,False,0.0,37.5,40.0
20,20.0,クリーム,False,False,0.0,40.5,40.5
21,21.0,クリーム粗熱が取れたら冷蔵庫で冷やす,False,False,0.0,41.0,42.0
22,22.0,打ち粉を敷く,False,False,0.0,43.0,45.5
23,23.0,冷凍パイシート·1枚(室温に戻す),False,False,0.0,46.0,46.0
24,24.0,1枚(室温に戻す),False,False,0.0,46.5,46.5
25,25.0,冷凍パイシート1枚(室温に戻す),False,False,0.0,47.0,47.5
26,26.0,打ち粉をかける,False,False,0.0,48.5,50.5
27,27.0,Lt回り大きくなるように伸ば,False,False,0.0,51.5,52.0
28,28.0,回り大きくなるように伸ばす,False,False,0.0,52.5,53.5
29,29.0,一回り大きくなるように伸ばす,False,False,0.0,54.0,54.0
30,30.0,端から巻く,False,False,0.0,55.0,56.5
31,31.0,6等分に切る,False,False,0.0,57.5,59.5
32,32.0,ップの真ん中におく,False,False,0.0,60.5,61.5
33,33.0,マフィン型に敷き込む,False,False,0.0,62.0,64.5
34,34.0,クリームを軽く混ぜてから入れる,False,False,0.0,65.5,67.0
35,35.0,平らに,False,False,0.0,68.0,68.0
36,36.0,平らにする,False,False,0.0,68.5,69.0
37,37.0,平らにす,False,False,0.0,69.5,69.5
38,38.0,180℃に予熱したオープンで30分,False,False,30.0,71.5,73.0
39,39.0,グラニュー糖小さじ2,False,False,0.0,74.0,74.0
40,40.0,シナモンシュガーグラニュー糖小さじ2,False,False,0.0,74.5,76.5
41,41.0,混ぜる,False,False,0.0,81.0,81.0
42,42.0,かけで完成!,False,False,0.0,82.0,82.5
43,43.0,シナモンシュガーかけて完成!,False,False,0.0,83.0,83.5
