,stepNo,text,useStove,leavable,duration,start,end
0,0.0,ねぎ112本,False,False,0.0,4.0,4.5
1,1.0,粗みじん切りにする,False,False,0.0,5.5,7.0
2,2.0,ピーマン2個,False,False,0.0,8.0,8.5
3,3.0,千切りにする,False,False,0.0,9.5,11.0
4,4.0,ねぎ味噌みそ天さじ1,False,False,0.0,12.0,13.0
5,5.0,ねぎ味噌,False,False,0.0,13.5,13.5
6,6.0,ねぎ味噌マヨネーズ大さじ2,False,False,0.0,14.0,15.0
7,7.0,ねぎ味噌,False,False,0.0,15.5,15.5
8,8.0,ねぎ味噌こしょう少,False,False,0.0,16.0,17.5
9,9.0,ねぎ味噌,False,False,0.0,18.0,18.5
10,10.0,ねぎ味噌iIlaねぎを加える,False,False,0.0,19.0,19.5
11,11.0,ねぎ味噌,False,False,0.0,20.0,20.5
12,12.0,ねぎ味噌よく混ぜる,False,False,0.0,21.0,22.0
13,13.0,ねぎ味噌,False,False,0.0,22.5,22.5
14,14.0,食パン2枚(6枚切り),False,False,0.0,23.0,24.0
15,15.0,中央に少しくぼみをつける,False,False,0.0,25.0,26.5
16,16.0,ねぎ味噌をぬる,False,False,0.0,27.5,29.0
17,17.0,中央を避けるようにピーマンをのせる,False,False,0.0,30.0,31.5
18,18.0,しらす40g,False,False,0.0,32.5,33.5
19,19.0,2個(劄個),False,False,0.0,34.5,35.5
20,20.0,中央のくぼみにのせる,False,False,0.0,36.0,37.5
21,21.0,トースターで焼き色がつくまで8-10分,False,False,10.0,39.5,40.0
