,stepNo,text,useStove,leavable,duration,start,end
0,0.0,大根4cm(100g),False,False,0.0,4.0,5.0
1,1.0,縦半分にし1cm幅に切る,False,False,0.0,6.0,8.0
2,2.0,ボウルに入れる,False,False,0.0,9.0,11.0
3,3.0,水大さじ1(分量外)を入れる,False,False,0.0,12.0,13.5
4,4.0,ふんわりとラップをする,False,False,0.0,14.5,15.5
5,5.0,600Wのレンジで2分,False,False,2.0,16.5,17.5
6,6.0,ベーコン4枚,False,False,0.0,18.0,19.5
7,7.0,大根を巻く,False,False,0.0,20.0,23.5
8,8.0,竹串をさす,False,False,0.0,24.5,26.0
9,9.0,ゆでえび4尾,False,False,0.0,26.5,28.5
10,10.0,うずら卵4個(水煮),False,False,0.0,29.5,31.0
11,11.0,交互に竹串にさす,False,False,0.0,32.0,34.0
12,12.0,ブロッコリー1/2株,False,False,0.0,35.0,35.5
13,13.0,小房にわける,False,False,0.0,36.5,38.0
14,14.0,キッチンペーパーをしく,False,False,0.0,39.0,41.0
15,15.0,油揚げ1枚,False,False,0.0,42.0,43.5
16,16.0,油をふき取る,False,False,0.0,44.5,47.5
17,17.0,2等分にする,False,False,0.0,48.0,50.0
18,18.0,袋状に開く,False,False,0.0,50.5,53.5
19,19.0,プロセスチーズ2個,False,False,0.0,54.5,55.5
20,20.0,つまようじでとめる,False,False,0.0,56.5,59.5
21,21.0,焼きちくわ1本,False,False,0.0,60.0,61.5
22,22.0,斜めに3等分に切る,False,False,0.0,62.5,65.0
23,23.0,しょうゆ大さじ1,False,False,0.0,68.0,69.5
24,24.0,コンソメ大さじ1/2,False,False,0.0,70.5,71.5
25,25.0,500cc,False,False,0.0,72.5,74.5
26,26.0,混ぜる,False,False,0.0,75.5,77.0
27,27.0,ブロッコリー以外の具材を入れる,False,False,0.0,78.0,80.5
28,28.0,ふたをして10分程度煮る,False,False,10.0,81.5,85.0
29,29.0,·ロッコリーを加える,False,False,0.0,85.5,87.0
30,30.0,2~3分程度煮て完成!,False,False,3.0,88.0,89.0
