,stepNo,text,useStove,leavable,duration,start,end
0,0.0,にんじん/3本,False,False,0.0,4.0,4.5
1,1.0,いちょう切にする,False,False,0.0,5.5,6.5
2,2.0,耐熱容器に入れる,False,False,0.0,7.5,8.0
3,3.0,1ふんわりとラップをする,False,False,0.0,9.0,9.5
4,4.0,600W3分,False,False,3.0,10.0,10.0
5,5.0,里芋3個(120g),False,False,0.0,11.0,11.5
6,6.0,皮をむいて食べやすい大きさに切る,False,False,0.0,12.5,13.0
7,7.0,1小さじ1/3(分量外),False,False,0.0,14.5,14.5
8,8.0,もんでぬめりを落とす,False,False,0.0,16.0,17.0
9,9.0,水で洗う,False,False,0.0,18.0,18.5
10,10.0,水気切る!,False,False,0.0,19.5,20.5
11,11.0,耐熱容器に入れる,False,False,0.0,21.0,21.0
12,12.0,ふんわりとラップする,False,False,0.0,23.0,23.0
13,13.0,ふんわりリブする,False,False,0.0,23.5,23.5
14,14.0,600Wレンジで63分,False,False,63.0,24.0,24.5
15,15.0,600W,False,False,0.0,25.0,25.0
16,16.0,あたたかいうちにに潰してペースト状にする,False,False,0.0,28.0,28.5
17,17.0,梅干し1個,False,False,0.0,29.5,30.0
18,18.0,1.種を取り除いて叩,False,False,0.0,31.5,33.0
19,19.0,マヨネーズ大さじ2,False,False,0.0,35.5,36.5
20,20.0,めんつゆ大さじ1(3倍濃厚),False,False,0.0,37.5,38.5
21,21.0,1塩こしょう少々,False,False,0.0,39.5,41.0
22,22.0,わさび小さじ1/3,False,False,0.0,42.0,43.0
23,23.0,黒いりごま大さじ1,False,False,0.0,44.0,44.5
24,24.0,混ぜる,False,False,0.0,45.5,47.0
25,25.0,にんじんと梅干しを加える,False,False,0.0,48.0,51.0
26,26.0,混ぜて完成!,False,False,0.0,53.0,53.0
27,27.0,混ぜて,False,False,0.0,53.5,53.5
