,stepNo,text,useStove,leavable,duration,start,end
0,0.0,かぼちゃ50g,False,False,0.0,4.0,4.5
1,1.0,皮を切り落とす,False,False,0.0,5.5,9.0
2,2.0,ふんわりとラップをする,False,False,0.0,10.0,10.5
3,3.0,しふんわりとラップをする,False,False,0.0,11.0,11.0
4,4.0,ふんわりとラップをする,False,False,0.0,11.5,11.5
5,5.0,600Wのレンジで2分,False,False,2.0,12.0,12.5
6,6.0,裏ごしする,False,False,0.0,16.0,17.0
7,7.0,粗熱を取る,False,False,0.0,18.5,19.5
8,8.0,卵黄3個分,False,False,0.0,20.5,22.0
9,9.0,50g,False,False,0.0,23.0,24.5
10,10.0,混ぜる,False,False,0.0,25.5,27.5
11,11.0,サラダ油大さじ3,False,False,0.0,28.5,30.5
12,12.0,混ぜる,False,False,0.0,31.0,34.0
13,13.0,牛乳大さじ3,False,False,0.0,34.5,36.0
14,14.0,混ぜる,False,False,0.0,37.0,39.0
15,15.0,薄力粉,False,False,0.0,42.5,42.5
16,16.0,力粉,False,False,0.0,43.0,43.0
17,17.0,ふるう,False,False,0.0,47.0,47.5
18,18.0,さっくりと混ぜる,False,False,0.0,48.0,52.0
19,19.0,卵白3個分,False,False,0.0,54.5,56.5
20,20.0,しっかりとツノ立つまで泡立てる,False,False,0.0,57.0,57.0
21,21.0,っかりとツ立つまで泡立てる,False,False,0.0,60.5,60.5
22,22.0,しっかりとツノが立つまで泡立てる,False,False,0.0,61.0,62.5
23,23.0,数回に分けて生地に加えさっくりと混ぜる,False,False,0.0,63.0,64.0
24,24.0,マグカップを用意する,False,False,0.0,74.0,75.5
25,25.0,クッキングシートを敷く,False,False,0.0,76.5,77.5
26,26.0,生地を7分目まで入れる,False,False,7.0,78.5,80.5
27,27.0,数回落として空気を抜く,False,False,0.0,81.5,84.0
28,28.0,高さ2cmまで入れる,False,False,0.0,87.5,87.5
29,29.0,カップを並べる,False,False,0.0,89.5,90.5
30,30.0,せる,False,False,0.0,91.5,91.5
31,31.0,ふきんをかぶせる,False,False,0.0,92.0,92.0
32,32.0,ふたをして端左まとめる,False,False,0.0,95.5,96.0
33,33.0,弱火で15分蒸,False,False,15.0,96.5,97.0
34,34.0,つまようじを刺して生地がつかなくなればOK,False,False,0.0,100.5,100.5
35,35.0,かぼちゃクリーム氷水の上にボウルを置く,False,False,0.0,101.5,103.0
36,36.0,カップからケーキを取り出す,False,False,0.0,123.5,124.5
37,37.0,横に2等分,False,False,0.0,125.5,125.5
38,38.0,横に2等,False,False,0.0,126.0,129.0
39,39.0,かぼちゃクリームを絞る,False,False,0.0,129.5,129.5
40,40.0,かぼちだ·クリームを絞,False,False,0.0,130.5,131.5
41,41.0,かぼちゃクリームを絞る,False,False,0.0,132.0,132.0
42,42.0,のせる,False,False,0.0,133.0,134.0
43,43.0,かぼちゃクリームを絞る,False,False,0.0,135.0,137.5
44,44.0,ciseatl,False,False,0.0,141.0,141.0
