,stepNo,text,useStove,leavable,duration,start,end
0,0.0,玉ねぎ1/2個,False,False,0.0,4.0,4.5
1,1.0,みじん切りにする,False,False,0.0,5.5,8.0
2,2.0,ミートソース豚ひき肉150g,False,False,0.0,9.0,10.0
3,3.0,2個(300g),False,False,0.0,36.5,36.5
4,4.0,じゃがいも2個(300g),False,False,0.0,37.0,37.5
5,5.0,ラップで包む1,False,False,0.0,38.5,41.5
6,6.0,600Wのレンジで4分,False,False,4.0,43.5,44.5
7,7.0,-くし形切りにする,False,False,0.0,46.5,48.5
8,8.0,オリーブオイル大さじ1,False,False,0.0,50.0,52.0
9,9.0,じゃがいもを入れる,False,False,0.0,53.0,53.5
10,10.0,中火で焼き色をつける,False,False,0.0,55.0,56.0
11,11.0,ミートソースをかける,False,False,0.0,57.0,59.0
12,12.0,ピザ用チーズ30g,False,False,0.0,60.0,61.5
13,13.0,ふたをする,False,False,0.0,62.5,63.5
14,14.0,ーズが溶けるまで/弱火で加熱する,False,False,0.0,64.0,65.5
