,stepNo,text,useStove,leavable,duration,start,end
0,0.0,玉ねぎ1/2個,False,False,0.0,6.0,6.5
1,1.0,薄切りにする,False,False,0.0,7.5,10.0
2,2.0,ベーコン4枚,False,False,0.0,13.0,14.0
3,3.0,細切りにす,False,False,0.0,15.0,18.0
4,4.0,バター10g(炒め用),False,False,0.0,21.0,22.0
5,5.0,バターが溶けたら玉ねぎを入れる,False,False,0.0,22.5,24.0
6,6.0,ベーコンを加える,False,False,0.0,25.0,25.5
7,7.0,しんなりするまで中火で炒める,False,False,0.0,26.5,29.0
8,8.0,炒めて粗熱をとる,False,False,0.0,32.0,33.5
9,9.0,ホットケーキミックス200g,False,False,0.0,36.0,37.0
10,10.0,10g(生地用,False,False,0.0,37.5,38.5
11,11.0,80cç,False,False,0.0,39.5,39.5
12,12.0,牛乳80cc,False,False,0.0,40.0,41.5
13,13.0,混ぜる,False,False,0.0,42.0,44.5
14,14.0,炒めた具材の半量を入れる,False,False,0.0,45.5,46.5
15,15.0,コーン大さじ1,False,False,0.0,47.5,48.5
16,16.0,混ぜる,False,False,0.0,49.5,52.5
17,17.0,4等分にする,False,False,0.0,53.0,57.0
18,18.0,丸めて天板におく,False,False,0.0,58.0,60.0
19,19.0,表面をくぼませる,False,False,0.0,62.5,64.5
20,20.0,残りの炒めに具材をのせる,False,False,0.0,65.5,67.0
21,21.0,残りのコーンをのせる,False,False,0.0,68.0,69.0
22,22.0,マヨあ,False,False,0.0,70.0,73.5
23,23.0,用チ80g,False,False,0.0,74.0,75.5
24,24.0,180℃に予熱したオープンで15分,False,False,15.0,78.0,78.5
