,stepNo,text,useStove,leavable,duration,start,end
0,0.0,チーズ生地クリームチーズ200g,False,False,0.0,4.0,5.0
1,1.0,卵白4個分,False,False,0.0,48.5,50.0
2,2.0,大きな泡が立つせる,False,False,0.0,51.0,51.0
3,3.0,大ぎな泡が立つ圭で混ぜる,False,False,0.0,51.5,52.5
4,4.0,60,False,False,0.0,53.5,55.0
5,5.0,60g,False,False,0.0,55.5,55.5
6,6.0,3回に分けその都度混ぜる,False,False,0.0,56.0,56.0
7,7.0,チーズ生地を114量を加える,False,False,0.0,59.5,60.0
8,8.0,よく混ぜる,False,False,0.0,62.0,63.5
9,9.0,残りのチーズ生地に加える,False,False,0.0,64.5,66.0
10,10.0,混ぜる,False,False,0.0,67.0,69.0
11,11.0,に生地を流し,False,False,0.0,70.0,70.0
12,12.0,也を流し,False,False,0.0,70.5,70.5
13,13.0,型に生地を流し入れ,False,False,0.0,71.0,71.0
14,14.0,に生地を流し入れる,False,False,0.0,71.5,71.5
15,15.0,170℃に予熱したオープンで20分,False,False,20.0,76.0,77.5
16,16.0,一度取り出し150℃に下げて40~50分,False,False,50.0,78.0,79.0
17,17.0,粉糖をかけて完成!,False,False,0.0,80.5,83.0
