,stepNo,text,useStove,leavable,duration,start,end
0,0.0,カマンベ,False,False,0.0,4.0,5.0
1,1.0,6等分に切る,False,False,0.0,6.0,7.0
2,2.0,おろしにんにく小さじ1/2,False,False,0.0,8.5,10.0
3,3.0,オリーブオイル80cc,False,False,0.0,11.0,13.0
4,4.0,コンソメ小さじ1,False,False,0.0,14.0,15.0
5,5.0,混ぜる,False,False,0.0,16.0,18.0
6,6.0,ふんわりとラップをする,False,False,0.0,19.0,20.0
7,7.0,600Wのレンジで1分30秒,False,False,1.0,21.0,22.0
8,8.0,ラップを取る,False,False,0.0,23.5,24.5
9,9.0,カマンルチーズを真んにおく,False,False,0.0,25.5,27.0
10,10.0,ミートマト14個,False,False,0.0,28.0,29.0
11,11.0,トースターで7-8分焼き色をつける,False,False,8.0,32.0,33.0
12,12.0,付けて完成!,False,False,0.0,34.5,34.5
13,13.0,て完成!,False,False,0.0,35.0,35.0
