,stepNo,text,useStove,leavable,duration,start,end
0,0.0,白菜2枚,False,False,0.0,3.5,5.0
1,1.0,食べやすい大きさに切る,False,False,0.0,6.0,7.0
2,2.0,ねぎ1/2本,False,False,0.0,8.0,9.0
3,3.0,斜め薄切りにする,False,False,0.0,10.0,12.5
4,4.0,サラダ油大さじ1/2,False,False,0.0,13.5,15.0
5,5.0,牛肉120g,False,False,0.0,16.0,18.5
6,6.0,色が変わるまで中火で炒める,False,False,0.0,19.0,21.5
7,7.0,炒め合わせる-,False,False,0.0,25.0,27.0
8,8.0,大さじ,False,False,0.0,28.0,30.0
9,9.0,糖小さじ1,False,False,0.0,31.0,32.0
10,10.0,いよう大さじ1と172,False,False,0.0,33.0,34.5
11,11.0,mlcups200.00,False,False,0.0,36.5,38.5
12,12.0,ふたをする,False,False,0.0,39.0,40.5
13,13.0,弱火で約5分煮る,False,False,5.0,41.0,42.5
14,14.0,あたたかいごはんどんぶり2杯,False,False,0.0,43.5,45.0
15,15.0,具材を盛り付ける,False,False,0.0,46.0,47.5
16,16.0,温烹卵,False,False,0.0,48.5,50.5
