,stepNo,text,useStove,leavable,duration,start,end
0,0.0,豚ロース6枚(薄切り),False,False,0.0,5.5,6.5
1,1.0,筋を切る,False,False,0.0,7.5,9.0
2,2.0,裏に返す,False,False,0.0,10.0,11.5
3,3.0,裏面も筋を切る,False,False,0.0,12.5,14.5
4,4.0,玉ねぎ1/2個,False,False,0.0,16.5,17.5
5,5.0,1cm幅に切る,False,False,0.0,18.0,19.0
6,6.0,キャベツ178個,False,False,0.0,20.0,21.5
7,7.0,食べやすい大きさに切る,False,False,0.0,22.0,23.5
8,8.0,酒大さじ1,False,False,0.0,25.5,26.5
9,9.0,みりん大さじ1,False,False,0.0,27.5,29.0
10,10.0,大さじ112,False,False,0.0,30.0,31.5
11,11.0,みそ大さじ1,False,False,0.0,32.5,33.5
12,12.0,コチュジャン大さじ1,False,False,0.0,34.5,35.5
13,13.0,おろしにんにく小さじ1/2,False,False,0.0,36.5,37.5
14,14.0,混ぜる,False,False,0.0,38.0,41.0
15,15.0,豚肉を入れる,False,False,0.0,41.5,43.0
16,16.0,玉ねぎを加える,False,False,0.0,43.5,44.0
17,17.0,ねぎを加える,False,False,0.0,44.5,45.0
18,18.0,キャベツを加える,False,False,0.0,45.5,47.0
19,19.0,よく混ぜる,False,False,0.0,47.5,51.0
20,20.0,ごま油小さじ1,False,False,0.0,53.5,54.5
21,21.0,具材を入れる,False,False,0.0,55.5,56.5
22,22.0,弱火で焼く,False,False,0.0,57.5,59.5
23,23.0,肉は焼き色がついたら上下を返す,False,False,0.0,60.5,63.0
24,24.0,ピザ用チーズ50g,False,False,0.0,64.0,65.0
25,25.0,ふたをする,False,False,0.0,66.0,67.0
26,26.0,ズがど焼いて完成!,False,False,0.0,68.0,70.0
