,stepNo,text,useStove,leavable,duration,start,end
0,0.0,野菜,False,False,0.0,3.5,4.0
1,1.0,トマトミ,False,False,0.0,4.5,4.5
2,2.0,キャベツ1/4個(300g),False,False,0.0,5.0,6.0
3,3.0,口大に手でちぎる,False,False,0.0,7.0,9.5
4,4.0,玉ねぎ1/4個,False,False,0.0,11.0,11.5
5,5.0,みじん切りにする,False,False,0.0,12.5,14.0
6,6.0,パン粉大さじ3,False,False,0.0,17.0,19.0
7,7.0,牛大さじ3,False,False,0.0,20.0,22.0
8,8.0,豚ひき肉200g,False,False,0.0,23.0,24.0
9,9.0,玉ねぎを加える,False,False,0.0,25.5,26.0
10,10.0,塩小さじ,False,False,0.0,27.0,28.5
11,11.0,こしょう,False,False,0.0,29.5,31.5
12,12.0,ねばりが出るまで混ぜる,False,False,0.0,32.5,34.0
13,13.0,特製ソース,False,False,0.0,37.5,38.5
14,14.0,耐熱容器にキャベツを入れる,False,False,0.0,66.0,67.0
15,15.0,肉だねをのせる,False,False,0.0,67.5,68.5
16,16.0,平らにする,False,False,0.0,70.0,72.0
17,17.0,ピザ用チーズ60g,False,False,0.0,73.0,74.0
18,18.0,具材を同じ順に重ねる,False,False,0.0,75.5,77.5
19,19.0,キャベツを重ねる,False,False,0.0,78.0,78.5
20,20.0,スをかける,False,False,0.0,79.5,81.0
21,21.0,800『キリン無添加野菜』を使えば煮込まずコク深い味わいに,False,False,0.0,82.0,82.0
22,22.0,Ro『キリン無添加野菜』を使えば煮込まずコク深い味わいに,False,False,0.0,82.5,84.0
23,23.0,チーズをのせる,False,False,0.0,85.0,86.5
24,24.0,ふんわりとラップをする,False,False,0.0,87.5,88.5
25,25.0,600Wの,False,False,0.0,89.5,89.5
26,26.0,KIRIN汁,False,False,0.0,92.5,92.5
27,27.0,48種の.濃い野菜野菜汁100%,False,False,0.0,94.0,94.0
28,28.0,48種の濃い野菜野菜汁100%トマトミックスジュス,False,False,0.0,94.5,94.5
