,stepNo,text,useStove,leavable,duration,start,end
0,0.0,口大に切る,False,False,0.0,6.0,6.5
1,1.0,水400cc060,False,False,0.0,8.0,9.5
2,2.0,400cc,False,False,0.0,10.0,10.0
3,3.0,ガラスープの素小さじ2,False,False,0.0,11.0,12.5
4,4.0,小さじ1/3,False,False,0.0,13.5,14.0
5,5.0,塩小さじ1/3,False,False,0.0,14.5,16.5
6,6.0,こしょう適量,False,False,0.0,17.0,17.5
7,7.0,沸騰させる,False,False,0.0,18.0,19.5
8,8.0,(水洗いし水気を切る),False,False,0.0,20.0,20.5
9,9.0,なめこOk洗いして水気を切る),False,False,0.0,21.0,21.5
10,10.0,なめ(水洗いして水気を切,False,False,0.0,22.0,22.0
11,11.0,トマトを加える,False,False,0.0,23.0,26.5
12,12.0,酢大さじ1/2,False,False,0.0,27.5,29.0
13,13.0,溶き卵1個分,False,False,0.0,30.0,31.0
14,14.0,流し入れる,False,False,0.0,31.5,33.5
15,15.0,熟まで加熱する,False,False,0.0,34.0,36.0
16,16.0,り付けて完成!,False,False,0.0,37.5,38.0
