,stepNo,text,useStove,leavable,duration,start,end
0,0.0,ねぎ2本,False,False,0.0,3.5,5.0
1,1.0,2cm幅に切る,False,False,0.0,6.0,8.0
2,2.0,1牛乳50cc,False,False,0.0,11.0,12.5
3,3.0,50cc,False,False,0.0,13.0,13.0
4,4.0,マヨネーズ大さじ1,False,False,0.0,13.5,15.5
5,5.0,みモ大さじ1,False,False,0.0,16.5,17.5
6,6.0,1薄力粉100g1,False,False,0.0,18.5,20.0
7,7.0,ベーキジソでウダー小さじ1,False,False,0.0,21.0,22.5
8,8.0,混ぜる,False,False,0.0,23.5,25.5
9,9.0,ねぎを加える,False,False,0.0,26.5,28.0
10,10.0,混ぜる,False,False,0.0,29.0,31.0
11,11.0,サラダ適量(底からCm,False,False,0.0,32.0,32.0
12,12.0,サラダ迪量(底から3cm),False,False,0.0,32.5,32.5
13,13.0,170℃まで加熱してタネ卷スれる,False,False,0.0,34.5,35.5
14,14.0,0℃まで茄熱してタネを入れる,False,False,0.0,36.0,36.0
15,15.0,0℃まで加熱してタネを入れる,False,False,0.0,36.5,36.5
16,16.0,2-3分転がしながらきつね色になるまで揚げる,False,False,3.0,37.0,37.0
17,17.0,2~3分転がしながらきつね色になるまで揚げる,False,False,3.0,37.5,38.0
18,18.0,2-3分転がしながらきつね色になるまで揚げる,False,False,3.0,38.5,38.5
19,19.0,2~3分転がしながらきつね艳になるまで揚げる,False,False,3.0,39.0,39.5
