,stepNo,text,useStove,leavable,duration,start,end
0,0.0,あんあずき缶00g(無糖):,False,False,0.0,4.0,5.5
1,1.0,あん,False,False,0.0,6.0,10.5
2,2.0,あん塩少々,False,False,0.0,11.0,12.5
3,3.0,あん,False,False,0.0,13.0,13.0
4,4.0,あんこしょう,False,False,0.0,13.5,15.0
5,5.0,あん,False,False,0.0,15.5,15.5
6,6.0,あんオリーブオイルじ1/2,False,False,0.0,16.0,17.5
7,7.0,あん混ぜる,False,False,0.0,18.5,20.0
8,8.0,ロールパン4個,False,False,0.0,21.0,22.0
9,9.0,真ん中に切り込みを入れる,False,False,0.0,22.5,24.0
10,10.0,レタス4枚(食べやすい大きさ),False,False,0.0,25.5,26.5
11,11.0,ハム2枚(4等分),False,False,0.0,27.5,29.0
12,12.0,スライスチーズ1枚(4等分),False,False,0.0,29.5,31.0
13,13.0,ハムをのせる,False,False,0.0,31.5,33.0
14,14.0,きゅうり1/2本(斜め薄切り),False,False,0.0,33.5,35.0
15,15.0,あんを挟んで完成!,False,False,0.0,36.0,37.0
