,stepNo,text,useStove,leavable,duration,start,end
0,0.0,切り餅個,False,False,0.0,3.5,4.5
1,1.0,4等分に切る,False,False,0.0,5.5,9.0
2,2.0,山菜の水煮1袋,False,False,0.0,11.0,12.0
3,3.0,水気を切る,False,False,0.0,12.5,13.5
4,4.0,永気を切る,False,False,0.0,14.0,14.5
5,5.0,2合(洗米済み),False,False,0.0,15.5,15.5
6,6.0,合(洗米済み,False,False,0.0,16.0,16.0
7,7.0,2合(洗米済み),False,False,0.0,16.5,18.0
8,8.0,み5%大さじ2,False,False,0.0,19.0,21.0
9,9.0,大さじ2,False,False,0.0,22.0,24.0
10,10.0,rOしょうゆ大さじ2,False,False,0.0,24.5,26.5
11,11.0,02合分の水を入れ,False,False,0.0,27.5,28.0
12,12.0,2合分の水を入,False,False,0.0,28.5,29.0
13,13.0,山菜の水煮る入れる,False,False,0.0,31.5,33.0
14,14.0,切り餅を入れる,False,False,0.0,34.5,35.5
15,15.0,混ぜる,False,False,0.0,36.0,38.0
16,16.0,通常炊飯する,False,False,0.0,39.0,40.0
17,17.0,4鮥やすとのおそれあり障のおそれあり通常炊飯するIH予約炊飯,False,False,0.0,40.5,40.5
18,18.0,通常炊飯すIH炊飯予約122,False,False,0.0,41.0,41.0
19,19.0,予約炊飯,False,False,0.0,41.5,41.5
20,20.0,IH炊飯予約,False,False,0.0,42.0,42.5
21,21.0,混ぜ合わせる,False,False,0.0,43.0,44.0
