,stepNo,text,useStove,leavable,duration,start,end
0,0.0,さつまいも1/2本(約200g),False,False,0.0,4.0,5.5
1,1.0,小さく切る,False,False,0.0,6.5,11.5
2,2.0,水にさらす,False,False,0.0,12.5,14.0
3,3.0,水気を切る,False,False,0.0,14.5,16.5
4,4.0,牛乳100cc,False,False,0.0,17.5,17.5
5,5.0,牛乳1o0c,False,False,0.0,18.0,18.0
6,6.0,牛100cc,False,False,0.0,18.5,22.0
7,7.0,大さじ3,False,False,0.0,22.5,22.5
8,8.0,"大さじ3""",False,False,0.0,23.0,23.0
9,9.0,練乳大さじ,False,False,0.0,23.5,26.5
10,10.0,混ぜる,False,False,0.0,27.0,27.0
11,11.0,る比,False,False,0.0,27.5,27.5
12,12.0,ホットケーキミックス150g,False,False,0.0,29.5,29.5
13,13.0,ホッR15キミックス150g,False,False,0.0,30.5,32.0
14,14.0,切るように混ぜる,False,False,0.0,32.5,34.0
15,15.0,さっ袤いを加える,False,False,0.0,35.0,36.5
16,16.0,るぜ混,False,False,0.0,37.5,37.5
17,17.0,混ぜる,False,False,0.0,38.0,39.0
18,18.0,耐熱シリコンカップに生地を流し入れる,False,False,0.0,41.0,43.0
19,19.0,カップを並べる,False,False,0.0,43.5,50.5
20,20.0,ふたるして中火15分蒸したら完,False,False,15.0,51.0,52.0
21,21.0,ふたをして中火で12~15分蒸したら完成!,False,False,15.0,52.5,52.5
22,22.0,ふだをして中火で12-15分蒸したら完成!,False,False,15.0,53.0,53.0
23,23.0,2-15分蒸したら完,False,False,15.0,53.5,53.5
