,stepNo,text,useStove,leavable,duration,start,end
0,0.0,ロッフ,False,False,0.0,4.0,20.5
1,1.0,生地チョコレート150g,False,False,0.0,21.0,22.0
2,2.0,生地割り入れる,False,False,0.0,22.5,23.5
3,3.0,生地,False,False,0.0,24.0,24.5
4,4.0,生地無塩パター60g,False,False,0.0,25.0,25.5
5,5.0,生地,False,False,0.0,26.0,26.0
6,6.0,生地ふんわりとラップをする,False,False,0.0,26.5,27.0
7,7.0,生地,False,False,0.0,28.0,28.5
8,8.0,生地600wのレンジで40~50秒,False,False,0.0,29.0,30.0
9,9.0,生地,False,False,0.0,30.5,30.5
10,10.0,生地混ぜる,False,False,0.0,31.0,33.0
11,11.0,生地,False,False,0.0,33.5,34.0
12,12.0,生地卵,False,False,0.0,34.5,35.0
13,13.0,生地,False,False,0.0,35.5,36.0
14,14.0,生地50cc,False,False,0.0,36.5,37.5
15,15.0,生地混ぜる,False,False,0.0,39.5,41.5
16,16.0,生地,False,False,0.0,42.0,42.5
17,17.0,生地ホットケース150g,False,False,0.0,43.0,43.0
18,18.0,生地,False,False,0.0,44.0,45.5
19,19.0,生地混ぜる,False,False,0.0,46.0,47.0
20,20.0,生地,False,False,0.0,47.5,48.0
21,21.0,生地ざくろシロップを3/4量を加える,False,False,0.0,48.5,50.0
22,22.0,生地,False,False,0.0,50.5,51.0
23,23.0,生地切るように渴ぜる,False,False,0.0,51.5,51.5
24,24.0,生地,False,False,0.0,54.5,55.0
25,25.0,型に生地を流す,False,False,0.0,56.0,57.5
26,26.0,残りのシロップをかける,False,False,0.0,59.0,61.0
27,27.0,170℃に予熱したオーブンで20-25分焼いて冷ます,False,False,25.0,63.0,64.0
