,stepNo,text,useStove,leavable,duration,start,end
0,0.0,小松菜,False,False,0.0,4.0,5.0
1,1.0,根元を切り落とす,False,False,0.0,6.0,8.5
2,2.0,食べやすい大きさに切る,False,False,0.0,9.5,12.0
3,3.0,かぶ2個,False,False,0.0,13.0,15.0
4,4.0,食べやすい大きさに切る,False,False,0.0,17.0,19.5
5,5.0,れんこん100g,False,False,0.0,20.5,22.0
6,6.0,食べやすい大きさに切る,False,False,0.0,22.5,26.0
7,7.0,水にさらす,False,False,0.0,26.5,28.0
8,8.0,水気を切る,False,False,0.0,28.5,30.5
9,9.0,50g(厚切り),False,False,0.0,31.5,32.5
10,10.0,食べやすい大きさに切る,False,False,0.0,33.5,37.0
11,11.0,ドレッシングはちみつ大さじ1,False,False,0.0,38.0,39.0
12,12.0,リーブオイレ大さじ1/2,False,False,0.0,54.0,56.0
13,13.0,火で熱しベーーンを入れる,False,False,0.0,57.0,58.0
14,14.0,れんこんを加える,False,False,0.0,58.5,60.0
15,15.0,取り出す,False,False,0.0,66.5,66.5
16,16.0,出す,False,False,0.0,67.0,67.5
17,17.0,取り出す,False,False,0.0,68.5,68.5
18,18.0,かぶを入れる,False,False,0.0,69.0,69.0
19,19.0,かぶをス,False,False,0.0,69.5,70.5
20,20.0,き色がつくまで炒め,False,False,0.0,71.0,74.0
21,21.0,度取り出す,False,False,0.0,75.0,75.0
22,22.0,オリーブオイリ大さじ1/2,False,False,0.0,76.5,76.5
23,23.0,オリブオイル大さじ1/2,False,False,0.0,77.5,77.5
24,24.0,中火で熱し小松菜を入れる,False,False,0.0,78.5,78.5
25,25.0,火で熱し小松菜を入れる,False,False,0.0,79.0,79.5
26,26.0,炒める,False,False,0.0,80.5,82.0
27,27.0,た具材を加える,False,False,0.0,83.0,84.0
28,28.0,めた具材を加える,False,False,0.0,84.5,85.0
29,29.0,める,False,False,0.0,87.0,87.0
30,30.0,yシングをかけTRE,False,False,0.0,88.0,88.0
31,31.0,レッシレグをかけて完成,False,False,0.0,88.5,89.0
