,stepNo,text,useStove,leavable,duration,start,end
0,0.0,食パン1枚(8枚切り),False,False,0.0,3.5,4.5
1,1.0,2cm角に切る,False,False,0.0,5.5,6.5
2,2.0,トースターで,False,False,0.0,8.5,9.5
3,3.0,桜えび大さじ2,False,False,0.0,10.5,12.5
4,4.0,香りが立つまで弱火で炒める,False,False,0.0,13.5,14.5
5,5.0,細ねぎ2本,False,False,0.0,15.5,16.5
6,6.0,根元を切る,False,False,0.0,17.5,18.5
7,7.0,小口切りにする,False,False,0.0,19.5,21.5
8,8.0,無調整豆乳400cc,False,False,0.0,22.5,24.0
9,9.0,ふんわりとラップをする,False,False,0.0,24.5,26.0
10,10.0,600Wの,False,False,0.0,26.5,27.5
11,11.0,豆乳を入れる,False,False,0.0,28.5,30.5
12,12.0,桜えびとねぎを加える,False,False,0.0,31.0,33.0
13,13.0,小さじ1/2,False,False,0.0,34.0,35.5
14,14.0,0しょうゆ小さじ2,False,False,0.0,36.5,38.0
15,15.0,ラー油小さじ1/2,False,False,0.0,39.0,41.0
16,16.0,混ぜる,False,False,0.0,42.0,44.0
