,stepNo,text,useStove,leavable,duration,start,end
0,0.0,強力100E:,False,False,0.0,3.5,5.0
1,1.0,混ぜる,False,False,0.0,22.5,23.0
2,2.0,オリーブオイル大さじ1,False,False,0.0,24.0,25.5
3,3.0,ひとまとまりにする,False,False,0.0,26.5,33.0
4,4.0,1ふんわりとラップをする,False,False,0.0,34.0,35.5
5,5.0,40℃に予熱したオーブンで30分発酵させる,False,False,30.0,36.0,37.0
6,6.0,にんにく,False,False,0.0,38.0,39.0
7,7.0,みじん切りはする,False,False,0.0,40.0,41.0
8,8.0,ピーマン1個,False,False,0.0,42.0,42.5
9,9.0,輪切りにする,False,False,0.0,43.5,44.5
10,10.0,とろけるチーズ2枚(プロセス),False,False,0.0,45.5,46.5
11,11.0,型で抜く,False,False,0.0,47.5,48.5
12,12.0,とろけるチーズ2枚(チェダー),False,False,0.0,49.5,50.5
13,13.0,型で抜く1,False,False,0.0,51.5,52.5
14,14.0,I1ソーセージ2本,False,False,0.0,55.0,56.0
15,15.0,斜め薄切りにする,False,False,0.0,57.0,58.5
16,16.0,トマトソースリーブオイル大さじ,False,False,0.0,59.5,61.5
17,17.0,打ち粉適量,False,False,0.0,79.0,80.5
18,18.0,発酵させた生地をおく,False,False,0.0,81.5,82.5
19,19.0,ガス抜きをする,False,False,0.0,83.5,86.0
20,20.0,めん棒で長方形の厚さ3mm程までのばす,False,False,0.0,87.0,91.0
21,21.0,トマトソースをぬる,False,False,0.0,92.0,94.0
22,22.0,た具材をのせる,False,False,0.0,95.5,96.5
23,23.0,200℃に予熱したオープンで,False,False,0.0,99.0,101.0
24,24.0,適量,False,False,0.0,101.5,102.0
25,25.0,Ti適量,False,False,0.0,102.5,102.5
26,26.0,目や口の形に切る,False,False,0.0,103.0,105.0
27,27.0,のせて完成!,False,False,0.0,110.0,111.5
