,stepNo,text,useStove,leavable,duration,start,end
0,0.0,ベーコン2枚,False,False,0.0,4.0,5.0
1,1.0,1cm幅に切る,False,False,0.0,6.0,7.5
2,2.0,三つ葉,False,False,0.0,8.5,9.5
3,3.0,3cm幅に切る,False,False,0.0,11.0,12.0
4,4.0,にんにく1かけ,False,False,0.0,13.0,14.0
5,5.0,薄切りにする,False,False,0.0,15.0,16.0
6,6.0,スパゲティ100g,False,False,0.0,17.5,18.5
7,7.0,表記時間通りゆでる,False,False,0.0,20.0,21.0
8,8.0,リーブオイル大さじ1,False,False,0.0,22.5,23.5
9,9.0,にんにくを入れる,False,False,0.0,25.0,26.0
10,10.0,ベーコンを入れる,False,False,0.0,27.5,29.0
11,11.0,香りが立つまで2分程炒める,False,False,2.0,30.0,31.5
12,12.0,スパゲティを入れる,False,False,0.0,32.5,34.0
13,13.0,ス11ゲティを入れる,False,False,0.0,34.5,34.5
14,14.0,唐辛子少々(輪切り),False,False,0.0,35.5,36.5
15,15.0,しょうゆ小さじ2,False,False,0.0,37.5,38.5
16,16.0,小さじ174,False,False,0.0,39.5,40.5
17,17.0,少々,False,False,0.0,42.0,43.0
18,18.0,炒める,False,False,0.0,44.0,45.5
19,19.0,三つ葉を入れる,False,False,0.0,47.0,48.0
20,20.0,さっと炒めて完成!,False,False,0.0,49.5,51.0
