,stepNo,text,useStove,leavable,duration,start,end
0,0.0,きゅうり12本,False,False,0.0,3.5,4.0
1,1.0,千切りにする,False,False,0.0,5.0,7.0
2,2.0,ねぎ/3本,False,False,0.0,8.5,9.5
3,3.0,縦半分に切る,False,False,0.0,10.0,11.0
4,4.0,斜め薄切りにする,False,False,0.0,12.5,14.0
5,5.0,水にさらして水気を切る,False,False,0.0,15.0,16.0
6,6.0,ミニトマト3個,False,False,0.0,17.5,18.5
7,7.0,半分に切る,False,False,0.0,19.5,22.5
8,8.0,チャーシュー50g,False,False,0.0,24.0,24.5
9,9.0,食べやすい大きさに薄めに切る,False,False,0.0,26.0,28.0
10,10.0,ふんわりとラップをする,False,False,0.0,32.0,33.5
11,11.0,600Wのレンジで袋の表記通り,False,False,0.0,34.0,34.5
12,12.0,酢がさじ1,False,False,0.0,36.5,36.5
13,13.0,2,False,False,0.0,38.0,39.0
14,14.0,ごま油小さじ2,False,False,0.0,40.5,42.0
15,15.0,めんつゆ小さじ1(2倍濃縮),False,False,0.0,43.5,44.5
16,16.0,オイスターソース小さじ,False,False,0.0,45.5,46.5
17,17.0,ラー油量適,False,False,0.0,48.0,49.5
18,18.0,混ぜる比,False,False,0.0,51.0,53.0
19,19.0,混ぜる,False,False,0.0,53.5,53.5
20,20.0,Liれる,False,False,0.0,54.5,54.5
21,21.0,麺を入れる,False,False,0.0,55.0,56.0
22,22.0,混ぜる,False,False,0.0,58.0,60.0
23,23.0,麺を器に入れる,False,False,0.0,61.5,63.5
24,24.0,具材を盛り付ける,False,False,0.0,64.5,65.5
25,25.0,ごまを散らして完,False,False,0.0,66.5,66.5
26,26.0,たをかけごほを散らして完成!,False,False,0.0,67.0,67.0
27,27.0,ごほを散らして完成!,False,False,0.0,67.5,67.5
28,28.0,したごま油をかけごチを散らして完成!,False,False,0.0,68.0,68.5
