,stepNo,text,useStove,leavable,duration,start,end
0,0.0,じゃがいも1個(150g),False,False,0.0,4.5,5.0
1,1.0,口大に切る,False,False,0.0,5.5,6.5
2,2.0,アボカド1/2個,False,False,0.0,7.5,8.0
3,3.0,口大に切る,False,False,0.0,9.0,10.5
4,4.0,にんじん/3本,False,False,0.0,11.0,12.0
5,5.0,ロ大に切,False,False,0.0,12.5,14.0
6,6.0,玉ねぎ1/2個,False,False,0.0,15.0,15.5
7,7.0,一口大に切る,False,False,0.0,16.5,17.5
8,8.0,赤パプリカ172個,False,False,0.0,18.5,19.0
9,9.0,ロ大に切る,False,False,0.0,20.0,21.0
10,10.0,にんにく1かけ,False,False,0.0,22.0,22.5
11,11.0,半分に切る,False,False,0.0,23.5,24.5
12,12.0,包丁でつぶす,False,False,0.0,25.5,26.5
13,13.0,鶏もも肉2枚,False,False,0.0,29.5,30.5
14,14.0,塩こしょう少々,False,False,0.0,31.0,32.5
15,15.0,口大に切る,False,False,0.0,33.0,34.5
16,16.0,スキレットを用意する,False,False,0.0,36.5,37.5
17,17.0,オリーブオイル小さじ,False,False,0.0,38.0,39.0
18,18.0,表面に塗る,False,False,0.0,39.5,40.0
19,19.0,具材を加える,False,False,0.0,41.0,50.0
20,20.0,にんにくを加える,False,False,0.0,51.0,51.5
21,21.0,小さじ1/2,False,False,0.0,52.5,53.5
22,22.0,オリーブオイル大さじ1,False,False,0.0,54.5,55.0
23,23.0,まわしかける,False,False,0.0,55.5,56.5
24,24.0,180℃に予熱したオープンで焼き色がつくまで25分,False,False,25.0,59.0,60.5
25,25.0,ピザ用チーズ50g,False,False,0.0,63.0,64.0
26,26.0,50cc,False,False,0.0,65.0,65.0
27,27.0,50c,False,False,0.0,65.5,65.5
28,28.0,牛乳50cc,False,False,0.0,66.0,66.0
29,29.0,白ワイン小さじ1,False,False,0.0,67.0,68.5
30,30.0,弱火で加熱する,False,False,0.0,69.5,70.5
31,31.0,チーズが溶けるまで混ぜて完成!,False,False,0.0,71.0,72.5
