,stepNo,text,useStove,leavable,duration,start,end
0,0.0,キャベツ1/8個,False,False,0.0,3.5,4.5
1,1.0,千切りにする,False,False,0.0,5.5,8.5
2,2.0,豚バラ50g,False,False,0.0,9.5,10.0
3,3.0,細かく切る,False,False,0.0,11.0,13.5
4,4.0,卵,False,False,0.0,17.0,17.0
5,5.0,2個,False,False,0.0,17.5,18.5
6,6.0,牛乳大さじ2,False,False,0.0,19.5,23.0
7,7.0,混ぜる,False,False,0.0,23.5,24.5
8,8.0,サラダ;,False,False,0.0,25.5,25.5
9,9.0,サラダ油,False,False,0.0,26.0,27.5
10,10.0,肉を入れる,False,False,0.0,28.5,29.5
11,11.0,豚肉を入,False,False,0.0,30.0,30.0
12,12.0,色が変わるまで炒める,False,False,0.0,30.5,31.0
13,13.0,ベツを加え,False,False,0.0,34.0,34.0
14,14.0,ベツをえる,False,False,0.0,35.0,35.0
15,15.0,ベツを加え,False,False,0.0,35.5,35.5
16,16.0,炒める,False,False,0.0,38.0,40.5
17,17.0,きそば麺,False,False,0.0,42.0,42.0
18,18.0,表記分カ喔る,False,False,0.0,44.5,46.5
19,19.0,しながら炒め,False,False,0.0,47.5,50.0
20,20.0,フライパンから取り出,True,False,0.0,51.0,51.0
21,21.0,サラダ油,False,False,0.0,52.5,54.0
22,22.0,弱火にして卵液を入れるAT,False,False,0.0,55.0,55.5
23,23.0,周りが固まってぎだら2~3回かき混ぜる,False,False,0.0,57.5,59.5
24,24.0,取り出した具材を加える,False,False,0.0,60.5,62.0
25,25.0,卵で包む,False,False,0.0,63.0,65.0
26,26.0,ひっくり返すよう器にのせる,False,False,0.0,66.0,68.0
27,27.0,お好み焼きソース,False,False,0.0,68.5,69.5
28,28.0,マヨネーズで文字を書いて青のりを散らす,False,False,0.0,70.5,72.5
29,29.0,ど12,False,False,0.0,73.0,73.0
