,stepNo,text,useStove,leavable,duration,start,end
0,0.0,ブリ2切れ,False,False,0.0,4.0,4.5
1,1.0,食べやすい大きさに切る,False,False,0.0,5.5,7.0
2,2.0,片栗粉,False,False,0.0,8.0,9.0
3,3.0,両面にまぶす,False,False,0.0,9.5,9.5
4,4.0,まぶす,False,False,0.0,10.0,10.0
5,5.0,面にまぶす,False,False,0.0,10.5,10.5
6,6.0,スパゲティ160g,False,False,0.0,11.5,12.5
7,7.0,表記時間通りゆでる白,False,False,0.0,13.0,13.5
8,8.0,水気を切る,False,False,0.0,14.5,15.0
9,9.0,·水気を切る,False,False,0.0,15.5,15.5
10,10.0,オリーブオイル大さじ1,False,False,0.0,16.5,17.5
11,11.0,ブリを入№る,False,False,0.0,18.5,18.5
12,12.0,プリを入れる,False,False,0.0,19.0,19.0
13,13.0,焼き色がつくま中火で炒める,False,False,0.0,21.5,22.5
14,14.0,取り出,False,False,0.0,23.0,23.5
15,15.0,取り出す,False,False,0.0,24.0,24.0
16,16.0,余分な油をふ,False,False,0.0,25.0,26.0
17,17.0,オリーブオイル大さじ3,False,False,0.0,27.0,28.5
18,18.0,しめじ1/2袋(根元を切ってほぐす),False,False,0.0,29.0,29.0
19,19.0,1/2袋(根元を切ってほぐす),False,False,0.0,29.5,30.0
20,20.0,おろしにんにく,False,False,0.0,31.0,31.5
21,21.0,さっと炒める,False,False,0.0,33.0,33.0
22,22.0,リを10える,False,False,0.0,34.5,34.5
23,23.0,プリを加える,False,False,0.0,35.0,35.0
24,24.0,酒大さDFIL,False,False,0.0,37.0,37.5
25,25.0,IL大さじ1,False,False,0.0,38.0,38.5
26,26.0,味をととのえる,False,False,0.0,44.5,45.5
27,27.0,スパゲティを加える,False,False,0.0,46.5,46.5
28,28.0,える,False,False,0.0,47.0,47.0
29,29.0,らめで完成!,False,False,0.0,48.5,48.5
30,30.0,からあて完成!,False,False,0.0,49.0,49.0
31,31.0,からめて完哤,False,False,0.0,49.5,49.5
