,stepNo,text,useStove,leavable,duration,start,end
0,0.0,ゆず1/2個,False,False,0.0,3.5,4.5
1,1.0,皮をむく,False,False,0.0,5.0,9.0
2,2.0,皮を千切りにする,False,False,0.0,10.5,13.5
3,3.0,果汁を絞る。にさじ1分),False,False,1.0,15.0,15.0
4,4.0,にんじん1本,False,False,0.0,20.0,21.0
5,5.0,千切りにする,False,False,0.0,21.5,24.5
6,6.0,塩少々,False,False,0.0,26.0,28.5
7,7.0,混ぜる,False,False,0.0,30.0,32.0
8,8.0,5分ほど置く,False,False,5.0,33.0,36.5
9,9.0,ゆずの皮を加える,False,False,0.0,38.0,39.5
10,10.0,小さじ,False,False,0.0,40.5,42.0
11,11.0,小さじ1/3,False,False,0.0,43.0,44.0
12,12.0,こしょう少々,False,False,0.0,45.0,47.0
13,13.0,ゆず果汁大さじ1,False,False,0.0,48.0,49.5
14,14.0,オリーブオイル大さじ2,False,False,0.0,50.5,52.5
15,15.0,和える,False,False,0.0,54.0,57.5
16,16.0,セリを散らして完成,False,False,0.0,59.0,59.0
17,17.0,完元,False,False,0.0,59.5,59.5
