,stepNo,text,useStove,leavable,duration,start,end
0,0.0,三つ葉12袋,False,False,0.0,3.5,4.5
1,1.0,3cm幅に切る,False,False,0.0,6.0,7.5
2,2.0,大根,False,False,0.0,9.0,9.5
3,3.0,千切りにする,False,False,0.0,10.0,11.0
4,4.0,にんじん1/2本,False,False,0.0,12.0,13.0
5,5.0,千切りにする,False,False,0.0,13.5,14.5
6,6.0,フランスパン2切れ(12cm),False,False,0.0,15.5,16.5
7,7.0,切り込みを入れる,False,False,0.0,18.0,20.5
8,8.0,広げてトースターで2分ほど焼く,False,False,2.0,23.0,23.5
9,9.0,砂糖大さじ1,False,False,0.0,24.5,26.0
10,10.0,塩小さじ1,False,False,0.0,27.5,29.5
11,11.0,1酢大さじ2,False,False,0.0,30.5,32.5
12,12.0,しょうゆ小さじ1/2,False,False,0.0,34.0,35.5
13,13.0,混ぜる,False,False,0.0,37.5,40.0
14,14.0,大根とにんじんを加える,False,False,0.0,41.0,43.0
15,15.0,混ぜる,False,False,0.0,44.5,47.5
16,16.0,サラダ油小さじ1,False,False,0.0,49.5,51.5
17,17.0,ほっけ(干物1尾,False,False,0.0,53.0,53.5
18,18.0,皮目を下にし中火で焼く,False,False,0.0,54.0,55.0
19,19.0,に焼き目がついたら裏返,False,False,0.0,56.0,58.5
20,20.0,酒大さじ1,False,False,0.0,60.0,62.0
21,21.0,ふたをして弱火で5分焼く,False,False,5.0,63.5,65.0
22,22.0,たをして弱火で5分焼く,False,False,5.0,65.5,66.0
23,23.0,をして弱火で5分焼,False,False,5.0,66.5,68.5
24,24.0,皮と骨をとる,False,False,0.0,70.0,71.5
25,25.0,5バター30g,False,False,0.0,76.5,78.5
26,26.0,から小さじ1/212,False,False,0.0,80.0,81.5
27,27.0,具材をのせる,False,False,0.0,83.0,84.0
28,28.0,はさんで完成!,False,False,0.0,85.5,86.5
