,stepNo,text,useStove,leavable,duration,start,end
0,0.0,可愛くデコレーションハロウィケーキポップ,False,False,0.0,4.0,5.0
1,1.0,生地,False,False,0.0,6.0,6.0
2,2.0,生地スポンジケーキ1台分,False,False,0.0,6.5,7.5
3,3.0,生地手で細かく砕く,False,False,0.0,8.0,10.5
4,4.0,生地,False,False,0.0,11.0,11.0
5,5.0,生地クリームチーズ120g,False,False,0.0,11.5,13.0
6,6.0,生地牛乳大さじ1,False,False,0.0,13.5,15.5
7,7.0,生地よく混ぜ合わせる,False,False,0.0,16.0,19.0
8,8.0,生地好みの大きさに丸める,False,False,0.0,19.5,25.5
9,9.0,生地大きさに丸める,False,False,0.0,26.0,31.5
10,10.0,生地冷凍庫で1時間冷やす,False,False,0.0,32.0,32.5
11,11.0,ホワイド,False,False,0.0,33.5,34.0
12,12.0,砕きながら入れる,False,False,0.0,34.5,35.0
13,13.0,ふんわりとラップを,False,False,0.0,36.0,36.5
14,14.0,600Wのレンジで1分,False,False,1.0,38.0,38.5
15,15.0,混ぜる,False,False,0.0,41.5,44.5
16,16.0,ピックの先にホワイトチョコをつける,False,False,0.0,45.5,49.0
17,17.0,生地にさず,False,False,0.0,50.0,55.5
18,18.0,全体にホワイトチョコをつける,False,False,0.0,57.0,61.5
19,19.0,チョコペン適量,False,False,0.0,62.5,64.0
20,20.0,顔を描く,False,False,0.0,64.5,68.0
21,21.0,チョコレートでも同様に工程を繰り返す,False,False,0.0,68.5,75.5
22,22.0,閴鞲に工程を11り返す,False,False,0.0,76.0,76.0
