,stepNo,text,useStove,leavable,duration,start,end
0,0.0,すじ肉200g,False,False,0.0,3.5,5.0
1,1.0,食べやすい大きさに切,False,False,0.0,5.5,6.5
2,2.0,ごぼう174자,False,False,0.0,8.0,9.0
3,3.0,斜め薄切りにす,False,False,0.0,9.5,10.0
4,4.0,水に5分程さらす,False,False,5.0,11.5,13.5
5,5.0,水気を切る,False,False,0.0,14.5,15.0
6,6.0,水る,False,False,0.0,15.5,15.5
7,7.0,水気を切る,False,False,0.0,16.0,16.5
8,8.0,しょうが2かけ,False,False,0.0,18.0,19.0
9,9.0,1かけは薄切り1,False,False,0.0,19.5,20.5
10,10.0,にんにく,False,False,0.0,26.5,27.5
11,11.0,みじん切りに,False,False,0.0,28.0,30.5
12,12.0,牛すじを入れる,False,False,0.0,32.0,32.5
13,13.0,た牛すじを,False,False,0.0,33.0,33.0
14,14.0,が薄切り)を,False,False,0.0,33.5,35.0
15,15.0,ねぎ(青い部分1本分,False,False,0.0,35.5,36.5
16,16.0,量)を浸るまで入れる,False,False,0.0,38.0,39.0
17,17.0,中火にかけ,False,False,0.0,41.0,42.0
18,18.0,アクをとる,False,False,0.0,44.0,44.0
19,19.0,アシ在とる,False,False,0.0,44.5,44.5
20,20.0,アクをとる,False,False,0.0,45.5,47.0
21,21.0,火で30分程,False,False,30.0,47.5,48.5
22,22.0,がと長ねき,False,False,0.0,49.5,49.5
23,23.0,しょうがと長ねぎを耳,False,False,0.0,50.0,50.5
24,24.0,牛すじ肉を水洗いする,False,False,0.0,53.5,53.5
25,25.0,を水洗いする,False,False,0.0,54.0,54.0
26,26.0,牛すbwをよ洗する,False,False,0.0,54.5,54.5
27,27.0,牛すk洗いする,False,False,0.0,55.0,55.0
28,28.0,牛すを水洗いする,False,False,0.0,55.5,55.5
29,29.0,牛すb懊を水洗いする,False,False,0.0,56.0,56.0
30,30.0,牛すじくする,False,False,0.0,56.5,56.5
31,31.0,ごま涵大さじ1,False,False,0.0,60.5,62.5
32,32.0,りのしょうがを入れる,False,False,0.0,63.0,64.5
33,33.0,にんにくをれる,False,False,0.0,65.0,67.0
34,34.0,ごぼうをるごはっ,False,False,0.0,67.5,69.0
35,35.0,じ肉を入れる,False,False,0.0,69.5,71.5
36,36.0,全体に油を馴せる,False,False,0.0,72.0,74.0
37,37.0,200cC,False,False,0.0,75.5,76.5
38,38.0,酒50cc,False,False,0.0,78.0,79.0
39,39.0,っ30cc,False,False,0.0,80.5,81.5
40,40.0,大さじ2,False,False,0.0,83.0,84.0
41,41.0,砂糖大さじ1,False,False,0.0,85.0,86.0
42,42.0,小さじ1/3,False,False,0.0,87.5,88.0
43,43.0,唐辛子(輪切り)小さじ1/2,False,False,0.0,89.0,90.0
44,44.0,弱火で混ぜる,False,False,0.0,91.5,94.5
45,45.0,水かがなくなるまで30分煮詰める,False,False,30.0,95.5,97.0
46,46.0,あたたかいごはんお茶碗2杯分,False,False,0.0,99.5,101.5
47,47.0,具材をのせる,False,False,0.0,102.0,103.0
48,48.0,葒生委適量,False,False,0.0,106.5,108.0
49,49.0,白いラでま適量,False,False,0.0,109.0,111.0
