,stepNo,text,useStove,leavable,duration,start,end
0,0.0,水菜1/3袋,False,False,0.0,4.5,5.5
1,1.0,3cm幅に切る,False,False,0.0,6.0,7.0
2,2.0,卵1個,False,False,0.0,8.5,9.0
3,3.0,1個,False,False,0.0,10.0,10.0
4,4.0,混ぜる,False,False,0.0,10.5,12.0
5,5.0,しょうが2枚(薄切り),False,False,0.0,13.0,13.5
6,6.0,酒大さじ2,False,False,0.0,14.5,17.5
7,7.0,水500cc,False,False,0.0,18.0,18.0
8,8.0,立たせる,False,False,0.0,19.0,19.5
9,9.0,2本,False,False,0.0,20.5,21.0
10,10.0,ささみ2本,False,False,0.0,21.5,21.5
11,11.0,Naa1g沈をして弱火で10分煮る,False,False,10.0,25.0,25.5
12,12.0,GREEN,False,False,0.0,26.0,27.0
13,13.0,り出して粗熱をとる,False,False,0.0,28.5,28.5
14,14.0,取り出して粗熱をとる,False,False,0.0,29.0,30.0
15,15.0,白ごはんお茶碗2杯,False,False,0.0,31.5,32.0
16,16.0,しいたけ2個(薄切り),False,False,0.0,33.0,34.0
17,17.0,3-分ほど煮る4,False,False,0.0,34.5,35.5
18,18.0,小さじ1/2,False,False,0.0,36.5,37.5
19,19.0,きみを食べやすい大きさにさいて加え,False,False,0.0,40.5,41.5
20,20.0,さみをがや1える,False,False,0.0,42.0,42.0
21,21.0,水菜を加える,False,False,0.0,42.5,48.0
