,stepNo,text,useStove,leavable,duration,start,end
0,0.0,じゃがいも2個(300g),False,False,0.0,4.0,5.0
1,1.0,半分に切る,False,False,0.0,6.0,7.5
2,2.0,水にさらす,False,False,0.0,8.5,12.0
3,3.0,ねぎ1本,False,False,0.0,13.5,14.5
4,4.0,斜め薄切りにする,False,False,0.0,15.5,17.0
5,5.0,玉ねぎ1/2個,False,False,0.0,18.0,19.0
6,6.0,2cmのくし切りにする,False,False,0.0,20.0,21.0
7,7.0,豚バラ(ブロック)200g,False,False,0.0,24.0,25.0
8,8.0,4等分に切る,False,False,0.0,26.0,27.5
9,9.0,塩こしょう少,False,False,0.0,28.5,30.0
10,10.0,カムジャタンつゆ,False,False,0.0,31.0,31.0
11,11.0,",4늪カムジャタンつゆ",False,False,0.0,40.0,40.0
12,12.0,"カムジャタンつゆ,4늪おろしにんにく小さじ1.2",False,False,0.0,40.5,42.0
13,13.0,/4늪カムジャタンつゆ,False,False,0.0,46.5,46.5
14,14.0,カムジャタンつゆ混ぜる,False,False,0.0,47.0,49.5
15,15.0,ごま油大さじ1,False,False,0.0,51.0,52.5
16,16.0,豚肉を入れる,False,False,0.0,53.5,54.5
17,17.0,焼き色がつくまで中火で焼く,False,False,0.0,55.5,57.0
18,18.0,水気を切ったじゃがいもを加える,False,False,0.0,58.0,59.5
19,19.0,玉ねぎを加える,False,False,0.0,60.5,61.5
20,20.0,カムジャタンつゆを加える,False,False,0.0,62.5,64.0
21,21.0,混ぜて煮立たせる,False,False,0.0,65.0,67.0
22,22.0,アクを取り除く,False,False,0.0,68.0,70.0
23,23.0,ふたをして15分程度煮る,False,False,15.0,71.0,72.5
24,24.0,肉が柔らかくなったらふたを外す,False,False,0.0,73.5,75.0
25,25.0,2~3分煮る,False,False,3.0,78.5,80.5
26,26.0,白すりごま大さじ2,False,False,0.0,81.5,82.5
27,27.0,盛り付けて完成!,False,False,0.0,84.0,85.5
