,stepNo,text,useStove,leavable,duration,start,end
0,0.0,ほうれん草112袋,False,False,0.0,3.5,5.0
1,1.0,ラップに包む,False,False,0.0,6.0,8.0
2,2.0,600Wのレンジで,False,False,0.0,9.0,9.5
3,3.0,水にさらして水気を切る,False,False,0.0,10.5,11.5
4,4.0,口大に切る,False,False,0.0,12.5,12.5
5,5.0,一口大に切る,False,False,0.0,13.0,13.0
6,6.0,口大に切る,False,False,0.0,13.5,13.5
7,7.0,一口大に切る,False,False,0.0,14.0,14.0
8,8.0,玉ねぎ1/2個,False,False,0.0,15.5,16.5
9,9.0,薄切りにする,False,False,0.0,17.5,19.5
10,10.0,ロングベーコン,False,False,0.0,21.0,22.0
11,11.0,細かく刻む,False,False,0.0,23.5,24.5
12,12.0,オリーブオイル小さ,False,False,0.0,26.0,28.0
13,13.0,玉ねぎをAhる,False,False,0.0,29.0,30.5
14,14.0,しんなりするまで中火で炒める,False,False,0.0,31.5,34.0
15,15.0,コンを加える,False,False,0.0,36.0,36.5
16,16.0,炒める,False,False,0.0,37.5,39.5
17,17.0,混ぜる,False,False,0.0,44.0,46.5
18,18.0,ホットケーキミックス,False,False,0.0,47.5,49.5
19,19.0,100,False,False,0.0,51.0,51.0
20,20.0,100cc,False,False,0.0,51.5,51.5
21,21.0,牛乳100cc,False,False,0.0,52.0,52.5
22,22.0,マズ大さじ3,False,False,0.0,53.5,55.0
23,23.0,混ぜる,False,False,0.0,56.0,58.0
24,24.0,混ぜ,False,False,0.0,58.5,58.5
25,25.0,スライスチーズ30g,False,False,0.0,59.5,62.0
26,26.0,炒めた具材を加える,False,False,0.0,63.5,64.5
27,27.0,混ぜる,False,False,0.0,65.5,69.0
28,28.0,型に生地を流し入れる,False,False,0.0,73.0,76.0
29,29.0,真ん中を空けるようにほうれん草をのせる,False,False,0.0,77.0,78.5
30,30.0,粉チーズ大さじ1,False,False,0.0,79.5,81.5
31,31.0,黒こしょう少,False,False,0.0,82.5,84.0
32,32.0,180℃に予熱したオーブンで40~45分,False,False,45.0,86.5,87.0
