,stepNo,text,useStove,leavable,duration,start,end
0,0.0,水菜12袋,False,False,0.0,4.0,5.0
1,1.0,食べやすい大きさに切る,False,False,0.0,6.5,7.5
2,2.0,ハム2枚,False,False,0.0,8.5,9.5
3,3.0,半分に切る,False,False,0.0,10.5,12.0
4,4.0,細切りにする,False,False,0.0,13.5,14.5
5,5.0,湯を沸かす,False,False,0.0,15.0,16.5
6,6.0,春雨30g,False,False,0.0,17.5,18.5
7,7.0,表記時間通りにゆでる,False,False,0.0,19.5,21.0
8,8.0,水気を切る,False,False,0.0,22.5,23.5
9,9.0,食べやすい大きさに切る,False,False,0.0,25.0,26.5
10,10.0,カレーマヨソース,False,False,0.0,27.5,27.5
11,11.0,水菜を加える,False,False,0.0,40.5,42.0
12,12.0,ハムを加える,False,False,0.0,43.5,45.0
13,13.0,春雨を加え,False,False,0.0,46.0,46.0
14,14.0,混ぜ合わせて完成!,False,False,0.0,49.0,50.5
