,stepNo,text,useStove,leavable,duration,start,end
0,0.0,野沢菜漬け50g,False,False,0.0,3.5,5.0
1,1.0,食べやすい大きさに切る,False,False,0.0,6.0,7.5
2,2.0,ねぎ1/4%,False,False,0.0,8.5,10.0
3,3.0,斜め薄切りにする,False,False,0.0,11.0,14.0
4,4.0,にんじん13本,False,False,0.0,15.0,15.5
5,5.0,1細切りにする,False,False,0.0,16.5,21.5
6,6.0,中華麺2玉,False,False,0.0,22.5,23.0
7,7.0,2玉,False,False,0.0,23.5,23.5
8,8.0,ごま油大さじ1,False,False,0.0,31.0,32.5
9,9.0,麺を入れる,False,False,0.0,33.5,33.5
10,10.0,画を入れる,False,False,0.0,34.5,35.0
11,11.0,ほぐさずに両面に焼き色をつける,False,False,0.0,36.0,39.0
12,12.0,軽くほぐす,False,False,0.0,39.5,41.0
13,13.0,器に盛る,False,False,0.0,42.0,43.0
14,14.0,油を拭きぷる,False,False,0.0,44.0,46.0
15,15.0,大さじ1ごま油,False,False,0.0,47.0,49.0
16,16.0,鶏ひき肉1509,False,False,0.0,50.0,51.5
17,17.0,色が変わるまで中火で炒める,False,False,0.0,52.5,54.0
18,18.0,酒大さじ1,False,False,0.0,55.0,56.0
19,19.0,水200cc,False,False,0.0,57.0,57.0
20,20.0,200c,False,False,0.0,57.5,57.5
21,21.0,水200cc,False,False,0.0,58.0,59.0
22,22.0,切った具材を加える,False,False,0.0,60.0,61.0
23,23.0,煮る,False,False,0.0,62.0,64.5
24,24.0,オイスターソース小さじ2,False,False,0.0,65.5,67.0
25,25.0,うゆ小さじ2,False,False,0.0,68.5,70.0
26,26.0,しょう少々,False,False,0.0,71.0,72.5
27,27.0,混ぜで煮立たせる,False,False,0.0,73.5,75.0
28,28.0,水溶栗粉片栗粉、·小さじ2水小さじ2,False,False,0.0,76.5,79.0
29,29.0,とろみがつくまで煮る,False,False,0.0,80.0,81.5
