,stepNo,text,useStove,leavable,duration,start,end
0,0.0,きゅうり1本,False,False,0.0,4.0,4.5
1,1.0,へたを切る,False,False,0.0,5.5,6.0
2,2.0,4cm幅に切る,False,False,0.0,7.0,8.0
3,3.0,塩少々(分量外)を加える,False,False,0.0,9.0,10.0
4,4.0,もみ込んで水気を切る,False,False,0.0,10.5,12.0
5,5.0,しょうが1かけmi,False,False,0.0,12.5,13.5
6,6.0,薄切りにする,False,False,0.0,14.0,16.0
7,7.0,甘酢酢大さじ2,False,False,0.0,17.0,18.0
8,8.0,甘酢1l,False,False,0.0,18.5,18.5
9,9.0,甘酢砂糖大さ,False,False,0.0,19.0,20.0
10,10.0,甘酢,False,False,0.0,20.5,20.5
11,11.0,甘酢小さじ1/3,False,False,0.0,21.0,22.0
12,12.0,甘酢混ぜる,False,False,0.0,22.5,25.0
13,13.0,I1きゅうりを入れる,False,False,0.0,25.5,26.5
14,14.0,しょうがを加える,False,False,0.0,27.5,28.0
15,15.0,混ぜる,False,False,0.0,29.0,30.5
16,16.0,30分おいたら完成!,False,False,30.0,32.5,33.0
