,stepNo,text,useStove,leavable,duration,start,end
0,0.0,1枚,False,False,0.0,3.5,3.5
1,1.0,豚ロース(厚切り)1枚,False,False,0.0,4.0,4.5
2,2.0,口大に切る,False,False,0.0,5.5,8.5
3,3.0,2,False,False,0.0,12.5,12.5
4,4.0,る,False,False,0.0,17.0,17.0
5,5.0,水る,False,False,0.0,17.5,17.5
6,6.0,1/2個,False,False,0.0,18.5,19.5
7,7.0,みじん切り『に!,False,False,0.0,21.0,22.5
8,8.0,ーマン1個,False,False,0.0,23.5,24.0
9,9.0,サラ大さじ112,False,False,0.0,28.0,29.0
10,10.0,9豚肉をれる,False,False,0.0,30.5,31.5
11,11.0,色が変わるまで中火で炒め,False,False,0.0,32.5,34.5
12,12.0,米を加える,False,False,0.0,35.5,35.5
13,13.0,米を201える,False,False,0.0,36.0,36.0
14,14.0,米を加える,False,False,0.0,36.5,37.0
15,15.0,玉ねぎを加える,False,False,0.0,38.0,39.0
16,16.0,釜に入れる,False,False,0.0,43.5,44.0
17,17.0,内釜にスれる,False,False,0.0,44.5,47.5
18,18.0,常通り炊飯する,False,False,0.0,63.0,63.5
19,19.0,通常通り炊飯する,False,False,0.0,64.0,66.0
20,20.0,ぜて完成!,False,False,0.0,68.5,68.5
21,21.0,混ぜて完成!,False,False,0.0,69.0,69.5
