,stepNo,text,useStove,leavable,duration,start,end
0,0.0,きれいな彩りグリーホッ,False,False,0.0,4.0,4.0
1,1.0,ブロッコリ1/2株,False,False,0.0,4.5,5.5
2,2.0,小房に分ける,False,False,0.0,6.5,8.0
3,3.0,アスパラ4本,False,False,0.0,8.5,10.0
4,4.0,半分まで皮をむく,False,False,0.0,11.5,14.0
5,5.0,斜め薄切りにする,False,False,0.0,15.0,18.0
6,6.0,耐熱容器にブロッコリーを入れる,False,False,0.0,19.0,20.5
7,7.0,水(水大さじ1;分量外)をふ,False,False,0.0,21.0,22.0
8,8.0,ふんわりとラップをする,False,False,0.0,23.0,24.0
9,9.0,600Wのレンジで1分,False,False,1.0,25.0,25.5
10,10.0,黄パプリカ1/2個,False,False,0.0,26.0,26.5
11,11.0,横半分に切る,False,False,0.0,27.5,29.5
12,12.0,薄切りにする,False,False,0.0,30.0,31.5
13,13.0,サラダほうれん草/2袋,False,False,0.0,32.5,34.0
14,14.0,食べやすい大きさに切る,False,False,0.0,35.0,37.5
15,15.0,ミニトマト4個,False,False,0.0,38.5,39.5
16,16.0,半分に切る,False,False,0.0,40.0,42.0
17,17.0,オリーブオイ)大さじ1/2,False,False,0.0,43.0,43.0
18,18.0,リーブオイ)大さじ1/2,False,False,0.0,43.5,45.0
19,19.0,ブロッコリー、バラを入れ,False,False,0.0,46.0,46.0
20,20.0,わらかぐなるま中火で炒める,False,False,0.0,51.5,51.5
21,21.0,わらがくなるま火で炒め,False,False,0.0,52.0,52.0
22,22.0,やらかくなるまで火で炒める,False,False,0.0,52.5,53.0
23,23.0,ドレッシングIm1オリーブオイル大さじ3,False,False,0.0,53.5,55.5
24,24.0,ボウルに野菜を入れる,False,False,0.0,66.5,68.5
25,25.0,混ぜる,False,False,0.0,69.0,71.0
26,26.0,"お皿に,リーを盛る",False,False,0.0,72.0,72.0
27,27.0,お皿盛る,False,False,0.0,72.5,73.0
28,28.0,お皿に盛る,False,False,0.0,73.5,73.5
29,29.0,おmitる,False,False,0.0,74.0,74.5
30,30.0,おる,False,False,0.0,75.0,75.0
31,31.0,お皿に로る2,False,False,0.0,75.5,75.5
32,32.0,お皿1る,False,False,0.0,76.0,76.0
33,33.0,お皿にる,False,False,0.0,76.5,76.5
34,34.0,ズ,False,False,0.0,77.0,78.5
35,35.0,ドかけたら完成!を,False,False,0.0,79.5,79.5
36,36.0,かけたら完成!,False,False,0.0,81.0,81.0
