,stepNo,text,useStove,leavable,duration,start,end
0,0.0,鶏もも肉1枚(300g),False,False,0.0,4.0,4.5
1,1.0,食べやすい大きさに切る,False,False,0.0,5.5,8.0
2,2.0,木綿豆腐1/2丁(150g),False,False,0.0,11.5,12.0
3,3.0,4等分に切る,False,False,0.0,13.0,16.0
4,4.0,キャベツ1/4個,False,False,0.0,17.5,18.5
5,5.0,食べやすい大きさに切る,False,False,0.0,19.0,22.0
6,6.0,ねぎ1/2本,False,False,0.0,23.0,24.0
7,7.0,斜め1cm幅に切る,False,False,0.0,25.0,28.0
8,8.0,にんにく1かけ,False,False,0.0,29.0,30.0
9,9.0,包丁でつぶす,False,False,0.0,30.5,33.0
10,10.0,唐辛子1本,False,False,0.0,34.0,35.0
11,11.0,種を取る,False,False,0.0,36.0,38.5
12,12.0,手羽元,False,False,0.0,41.5,42.0
13,13.0,手羽元本,False,False,0.0,42.5,43.0
14,14.0,鶏もも肉を加える,False,False,0.0,44.0,44.0
15,15.0,もも肉を加える,False,False,0.0,44.5,44.5
16,16.0,鶏もも肉を加える,False,False,0.0,45.0,45.0
17,17.0,もも肉を加える,False,False,0.0,45.5,46.5
18,18.0,しょうが,False,False,0.0,47.0,48.0
19,19.0,にくを加,False,False,0.0,48.5,49.0
20,20.0,EN1にくをカ,False,False,0.0,49.5,49.5
21,21.0,子を加,False,False,0.0,50.0,50.0
22,22.0,子を加える,False,False,0.0,50.5,51.0
23,23.0,00cc,False,False,0.0,52.0,55.0
24,24.0,煮立오たらアクを取り弱火で20分ほど煮る,False,False,20.0,56.0,57.5
25,25.0,煮立弱火でたらアク3を取り20分はど煮る,False,False,20.0,58.0,58.0
26,26.0,酒さじ2,False,False,0.0,59.0,59.0
27,27.0,酒なli2IL,False,False,0.0,59.5,60.0
28,28.0,酒,False,False,0.0,60.5,62.0
29,29.0,塩11さじ2/3,False,False,0.0,62.5,63.0
30,30.0,木綿豆腐を加える,False,False,0.0,64.5,66.5
31,31.0,ツを加,False,False,0.0,67.5,67.5
32,32.0,ベツを加える,False,False,0.0,68.0,69.5
33,33.0,ねぎを加える,False,False,0.0,71.0,72.5
34,34.0,ぎを加え,False,False,0.0,73.0,73.0
35,35.0,ギャベツがしんなりするまで煮る,False,False,0.0,74.0,75.0
36,36.0,でて完成!,False,False,0.0,77.0,77.0
37,37.0,お好みでポン酢をつけて完成!,False,False,0.0,77.5,78.5
