,stepNo,text,useStove,leavable,duration,start,end
0,0.0,20分程漬ける,False,False,20.0,11.5,11.5
1,1.0,絹豆腐0g),False,False,0.0,12.5,13.0
2,2.0,食べやすい大きさに切る,False,False,0.0,13.5,15.5
3,3.0,白菜4枚,False,False,0.0,16.5,17.5
4,4.0,食べやすい大きさに切る,False,False,0.0,18.5,22.0
5,5.0,しいたけ2個,False,False,0.0,22.5,23.5
6,6.0,根元を切り落とす,False,False,0.0,24.5,27.0
7,7.0,半分に切る,False,False,0.0,27.5,30.5
8,8.0,ねぎ1本,False,False,0.0,31.0,32.0
9,9.0,みじん切りにする,False,False,0.0,33.0,36.5
10,10.0,にんにく1かけ,False,False,0.0,37.0,38.0
11,11.0,みじん切りにする,False,False,0.0,39.0,42.0
12,12.0,ねぎ塩レモンだれボウルにねぎを入れる,False,False,0.0,43.0,44.0
13,13.0,昆布左取り,False,False,0.0,64.5,64.5
14,14.0,昆布を取り,False,False,0.0,65.0,65.0
15,15.0,中28て;入れる,False,False,0.0,66.0,67.0
16,16.0,煮立ったら弱火にしてあくを取る,False,False,0.0,68.0,70.0
17,17.0,白菜を加える,False,False,0.0,71.0,72.0
18,18.0,野菜に火が通るまで火で煮て完成,False,False,0.0,74.5,76.0
