,stepNo,text,useStove,leavable,duration,start,end
0,0.0,セロリ1本,False,False,0.0,4.0,4.5
1,1.0,セロ!1本,False,False,0.0,5.0,5.0
2,2.0,食べやすい大きさに切る,False,False,0.0,5.5,7.5
3,3.0,5枚,False,False,0.0,8.5,9.5
4,4.0,千切りにする,False,False,0.0,10.0,11.5
5,5.0,1/4個,False,False,0.0,12.5,13.5
6,6.0,みじん切りにする,False,False,0.0,14.5,16.5
7,7.0,たれ1玉ねぎERA,False,False,0.0,17.5,19.5
8,8.0,たれ,False,False,0.0,20.0,20.0
9,9.0,たれ酢大さじ3,False,False,0.0,20.5,22.5
10,10.0,たれ,False,False,0.0,23.0,23.0
11,11.0,たれオリーブオイル大さじ2,False,False,0.0,23.5,25.5
12,12.0,たれ,False,False,0.0,26.0,26.0
13,13.0,たれおろしにんにく小さじ1/2.,False,False,0.0,26.5,28.5
14,14.0,たれ,False,False,0.0,29.0,29.0
15,15.0,たれ塩こしょう少々,False,False,0.0,29.5,31.5
16,16.0,たれ,False,False,0.0,32.0,32.0
17,17.0,たれ混ぜる,False,False,0.0,32.5,34.5
18,18.0,ロリを盛る,False,False,0.0,35.5,42.5
19,19.0,たれをかけて完成!,False,False,0.0,43.0,43.0
