,stepNo,text,useStove,leavable,duration,start,end
0,0.0,豚バラ(フロック)250g,False,False,0.0,4.5,5.5
1,1.0,2cm幅に切る,False,False,0.0,6.0,8.5
2,2.0,大根1/3本(400g),False,False,0.0,11.5,12.5
3,3.0,がやすい大きさに切る,False,False,0.0,13.5,13.5
4,4.0,食べやすい大きさに切る,False,False,0.0,14.0,16.0
5,5.0,しょうが1かけ,False,False,0.0,16.5,17.5
6,6.0,4等分に切る,False,False,0.0,18.0,20.0
7,7.0,ごま油さじ1,False,False,0.0,21.0,23.0
8,8.0,豚肉と大根を入れる,False,False,0.0,24.0,25.5
9,9.0,肉と夭根を入れる,False,False,0.0,26.0,26.5
10,10.0,肉中呎で炒める,False,False,0.0,27.0,30.0
11,11.0,さじ1,False,False,0.0,34.0,35.0
12,12.0,なうゆ大さじ,False,False,0.0,36.0,37.5
13,13.0,スターソース,False,False,0.0,38.5,40.0
14,14.0,00c,False,False,0.0,41.0,42.0
15,15.0,400c,False,False,0.0,42.5,45.0
16,16.0,うがを入れる,False,False,0.0,45.5,47.0
17,17.0,混ぜて煮立たせる,False,False,0.0,48.0,50.5
18,18.0,クをとる,False,False,0.0,51.5,54.5
19,19.0,たをして20分煮る,False,False,20.0,55.5,59.5
20,20.0,分を飛ばしながら煮る,False,False,0.0,60.0,63.5
21,21.0,ゆで卵3個,False,False,0.0,64.0,65.5
22,22.0,5分程度煮る,False,False,5.0,66.5,70.0
23,23.0,細ねぎを散らして完成,False,False,0.0,70.5,71.5
