,stepNo,text,useStove,leavable,duration,start,end
0,0.0,1個,False,False,0.0,3.5,4.0
1,1.0,0%粗みじん切りにする,False,False,0.0,5.0,8.0
2,2.0,ベーコン4枚,False,False,0.0,11.0,11.5
3,3.0,1cm幅に切る,False,False,0.0,12.5,15.0
4,4.0,2合(洗米済み),False,False,0.0,17.5,17.5
5,5.0,(洗米済み,False,False,0.0,18.0,18.0
6,6.0,2合(洗米済み),False,False,0.0,18.5,19.0
7,7.0,米2合済み),False,False,0.0,19.5,19.5
8,8.0,2合(洗米済み),False,False,0.0,20.0,20.5
9,9.0,2合分の水を入れ,False,False,0.0,21.5,21.5
10,10.0,2台分の水,False,False,0.0,22.5,22.5
11,11.0,26分の水を,False,False,26.0,23.0,23.5
12,12.0,と玉ねぎを入れる,False,False,0.0,24.5,26.0
13,13.0,ベーコンと玉ねぎを入れる,False,False,0.0,26.5,26.5
14,14.0,塩小さじ1,False,False,0.0,27.0,28.5
15,15.0,小さじ1/2,False,False,0.0,29.5,30.5
16,16.0,オリ-7オイル.小さじ1,False,False,0.0,31.5,33.0
17,17.0,混ぜる,False,False,0.0,34.0,36.0
18,18.0,通常炊飯する,False,False,0.0,37.0,38.5
19,19.0,警告やけどのおそれ蒸知に手をふれない故障のおそれあり通常炊飯するIH炊飯,False,False,0.0,39.0,39.0
20,20.0,IH炊飯予約,False,False,0.0,39.5,39.5
21,21.0,予約炊飯,False,False,0.0,40.0,40.5
22,22.0,ぜ合わせIH102,False,False,0.0,41.0,41.0
23,23.0,混ぜ合わせIH炊雔,False,False,0.0,41.5,41.5
24,24.0,混ぜ合わ,False,False,0.0,42.0,42.0
25,25.0,混ぜ合わせる,False,False,0.0,42.5,42.5
