,stepNo,text,useStove,leavable,duration,start,end
0,0.0,キャベツ2枚(100g),False,False,0.0,4.0,5.0
1,1.0,重ねて巻く,False,False,0.0,5.5,7.0
2,2.0,切りにする,False,False,0.0,7.5,8.5
3,3.0,ねぎ1/3本(白い部分),False,False,0.0,9.5,11.0
4,4.0,斜め薄切りにする,False,False,0.0,11.5,14.5
5,5.0,牡蠣100g(加熱用),False,False,0.0,15.5,16.5
6,6.0,片栗粉大さじT,False,False,0.0,17.0,18.0
7,7.0,優しく揉み込む,False,False,0.0,19.0,21.0
8,8.0,水で洗って水気を切る,False,False,0.0,22.0,23.0
9,9.0,塩こしょう少々,False,False,0.0,23.5,25.5
10,10.0,しょうがじょうゆI10しょうゆ大さじ2,False,False,0.0,26.5,28.5
11,11.0,F個卵,False,False,0.0,35.0,37.0
12,12.0,塩こしょう少々,False,False,0.0,37.5,39.5
13,13.0,混ぜる,False,False,0.0,40.5,43.0
14,14.0,サラダ油大さじ1,False,False,0.0,43.5,45.0
15,15.0,I.キャベツを入れる,False,False,0.0,46.0,47.5
16,16.0,ねぎを加える,False,False,0.0,48.5,49.5
17,17.0,しんなりするまで中火で炒める,False,False,0.0,50.5,53.0
18,18.0,上端によせる,False,False,0.0,53.5,55.5
19,19.0,牡蠣を加える,False,False,0.0,56.5,58.0
20,20.0,炒める,False,False,0.0,58.5,60.5
21,21.0,溶き卵を回し入れる,False,False,0.0,61.5,64.0
22,22.0,火が通るまで弱火で焼く,False,False,0.0,64.5,68.5
23,23.0,うがしょう,False,False,0.0,69.5,70.0
